dates,AD,CD,SF,EC,BP,JY,ND,SP,ER,FT,DA,CF,IB,EO,SW,II,PT,NK,XP,HI,TU,FV,TY,US,BZ,BL,BN,BX,GL,CB,JB,CL,CO,HO,NG,XB,HG,GC,PA,JA,SV,FC,LC,LH,CN,OA,BO,SM,SY,WC,CC,KC,CT,LB,JO,SB
31-Jul-00,0.4133,0.6521,0.714,0.9292,1.3221,1.2184,4555.2,1547.27,534.483208,6441.17,9741.84,5179.3,9049.809614,740.730141,7181.62,42967.80108,654.54,17036,3863.953873,14283.01097,87.136796,74.378874,66.659477,69.87946,95.509,86.54,85.69,,78.08,77.07,,57.26,,1.1861,188.932,0.437994,103.2,390.8,1104.1,,720.1,120.055,122.248,324.569,782.79,200.49,28.95,56.6,382.77,1790.95,1300,631.54,202.89,2778.4,145.47,12.52
01-Aug-00,0.4125,0.6512,0.7104,0.9225,1.32,1.2222,4492.25,1556.95,528.156015,6455.31,9639.34,5177.3,9062.770485,743.571429,7181.62,42842.88712,648.23,17100,3866.550472,14327.76151,87.191608,74.531194,66.870158,70.167486,95.613,86.75,86.03,,78.25,77.29,,57.91,,1.2018,200.193,0.448136,103.02,390.9,1140.72,,718.7,119.532,121.359,313.553,779.75,199.55,28.94,56.3,379.39,1780.75,1290,629.72,200.76,2742.8,144.8,12.49
02-Aug-00,0.4157,0.6549,0.7051,0.914,1.3157,1.2213,4411.67,1563.09,530.789298,6463.38,9594.45,5180.1,9142.821854,749.027106,7290.39,42890.04775,650.57,17309,3885.068231,14646.76983,87.246419,74.613212,66.986032,70.233953,95.584,86.67,85.92,,78.1,77.53,,58.95,,1.2253,211.204,0.448628,102.67,390.2,1159.71,,718,118.905,120.56,315.813,783.81,196.73,29.08,56.9,384.87,1799.44,1295,631.54,198.8,2706.2,142.89,13.04
03-Aug-00,0.4172,0.6532,0.6991,0.9088,1.3178,1.2277,4610.6,1572.55,529.737813,6396.73,9432.99,5048.9,8976.326391,738.656775,7281.47,42287.68317,653.93,16812,3889.915845,14640.91106,87.260122,74.648363,67.080839,70.477667,95.566,86.6,85.85,,78.1,77.64,,59.79,,1.2417,212.955,0.44469,102.49,385.7,1098.67,,715.8,119.288,121.271,314.259,780.76,192.49,28.56,56.7,380.66,1767.16,1257,624.97,199.45,2667.3,140.68,13.31
04-Aug-00,0.4165,0.6506,0.6989,0.9096,1.3251,1.2263,4572.83,1583.85,534.483208,6449.25,9458.45,5124.8,9086.330262,745.916844,7270.77,42448.07218,660.64,16801,3891.554285,14766.02691,87.39167,74.812399,67.29152,70.699226,95.622,86.69,85.79,,77.97,77.87,,62.5,,1.2793,214.957,0.453749,103.02,384.4,1044.42,,707.2,120.438,122.736,318.92,774.67,190.61,28.42,56.7,378.76,1743.37,1228,624.97,198.8,2661.7,141.06,13.05
07-Aug-00,0.4182,0.6521,0.6996,0.9101,1.3323,1.219,4689.92,1598.92,540.801257,6473.99,9607.18,5173.4,9191.048472,753.638892,7375.09,43431.79224,660.64,17229,3923.709619,15018.30301,87.323155,74.66008,67.080839,70.433356,95.679,86.77,85.92,,77.99,77.87,,60.42,,1.2237,217.46,0.437797,102.67,385.1,1010.51,,710.1,120.473,122.381,320.332,770.61,185.43,28.27,56.4,376.65,1716.18,1201,624.24,205.68,2625,143.17,12.67
08-Aug-00,0.4151,0.6514,0.6958,0.9034,1.3265,1.224,4682.36,1604.4,538.698289,6459.35,9621.92,5191.9,9326.278013,750.992596,7384.89,43738.85997,682.32,16994,3919.640952,14578.35012,87.383448,74.788966,67.270452,70.654914,95.632,86.66,85.81,,78.14,77.75,,60.79,,1.2527,220.713,0.444493,101.67,384.8,1045.77,,705.8,119.786,121.226,311.575,778.73,186.38,28.54,57,382.55,1736.57,1214,609.64,205.51,2641.7,141.64,12.93
09-Aug-00,0.4122,0.6536,0.6934,0.9002,1.3235,1.2333,4648.37,1593,535.534692,6485.6,9747.87,5212.5,9396.570194,756.94975,7390.24,44002.83267,682.32,17100,3927.680701,14549.86007,87.356043,74.788966,67.302054,70.765693,95.632,86.73,85.99,,78.09,77.68,,63.36,,1.3098,221.213,0.455324,102.96,382.6,1057.98,,703.7,120.061,121.67,312.423,773.66,185.9,28.31,57.1,381.08,1733.17,1178,580.07,211.25,2700.6,140.01,12.77
10-Aug-00,0.4144,0.6543,0.6983,0.9092,1.3198,1.2211,4569.05,1585.47,531.575625,6462.88,9788.07,5201.8,9530.66523,756.506502,7311.78,44112.96623,676.21,17020,3933.343363,14674.71353,87.39167,74.894418,67.417928,70.94294,95.669,86.81,86.12,,78.03,77.9,,65.32,,1.3529,223.966,0.474723,102.08,383.2,1068.83,,704.4,120.164,120.782,313.553,768.58,186.85,28.29,57.7,385.72,1733.17,1210,580.44,206.5,2750.6,140.68,12.55
11-Aug-00,0.413,0.654,0.6921,0.9047,1.3254,1.2227,4611.86,1591.17,542.913369,6482.07,9849.71,5186.4,9514.843694,756.771658,7381.33,43850.12573,673.57,17325,3925.122214,14570.91461,87.246419,74.69523,67.133509,70.632758,95.5,86.62,86,,78.19,77.55,,64.8,,1.3427,223.966,0.470784,101.43,386.8,1064.76,,707.2,120.473,122.381,315.813,759.44,184.96,28.26,58.6,389.51,1738.27,1207,588.47,208.14,2641.7,142.02,12.87
14-Aug-00,0.4142,0.6526,0.6928,0.9063,1.3258,1.2132,4720.14,1611.83,545.546652,6501.76,9845.69,5240.2,9612.233228,760.001789,7403.62,44134.22888,688.63,17432,3931.138416,14384.57399,87.268344,74.718664,67.249383,70.920784,95.5,86.59,86.06,,77.92,77.71,,66.57,,1.3662,216.209,0.474427,102.26,385.8,991.52,,702.2,121.091,122.514,311.01,763.5,184.02,28.43,59.2,392.04,1743.37,1207,575.33,211.38,2628.4,140.87,12.99
15-Aug-00,0.4155,0.653,0.6964,0.9142,1.3259,1.2173,4721.39,1608.28,540.280087,6564.38,9808.17,5270.6,9607.803493,760.564647,7384.89,44124.51935,693.31,17432,3939.997942,14775.31244,87.20531,74.589778,67.122975,70.743537,95.405,86.33,85.68,,77.63,77.5,,66.15,,1.3553,211.704,0.474723,102.73,385.9,1040.35,,698.6,120.679,121.937,299.711,763.5,184.02,28.27,59.8,393.3,1760.36,1205,573.14,209.12,2631.7,141.06,12.85
16-Aug-00,0.4211,0.6562,0.6973,0.9167,1.3233,1.2227,4736.5,1604.3,544.230011,6614.87,9856.41,5308.5,9721.245046,762.708666,7430.36,44397.1409,694.12,17474,3949.446204,15001.02446,87.164202,74.519477,67.049236,70.499823,95.368,86.28,85.7,,77.7,77.55,,66.43,,1.3584,220.463,0.479548,102.26,389.4,1017.29,,697.2,119.992,121.581,296.18,775.69,189.2,28.88,60.6,400.05,1777.35,1193,572.41,209.12,2628.4,142.98,12.89
17-Aug-00,0.4226,0.6575,0.6979,0.9182,1.3221,1.223,4846.04,1617.85,547.12845,6597.7,9777.35,5256,9558.666876,764.87382,7392.92,43980.90761,701.04,17325,3953.911532,14902.86686,87.186126,74.531194,67.091373,70.765693,95.387,86.37,85.69,,77.6,77.5,,66.65,,1.3874,220.212,0.488312,102.55,389.9,1010.51,,698.6,120.13,121.226,299.711,775.69,188.26,28.45,59.9,395.41,1753.56,1186,573.78,212.73,2566.1,141.54,12.7
18-Aug-00,0.4202,0.657,0.6914,0.9077,1.3131,1.2235,4832.19,1614.84,545.546652,6618.4,9711.03,5232.3,9479.446851,766.717414,7379.54,43772.56357,701.76,17378,3962.404109,14745.66306,87.227235,74.648363,67.249383,70.94294,95.387,86.33,85.81,,77.79,77.67,,66.68,,1.4077,221.714,0.487819,102.14,388.8,1010.51,,695.1,120.061,121.182,302.677,770.61,185.9,28.33,59.5,393.3,1748.47,1189,574.13,214.04,2570.6,142.5,12.91
21-Aug-00,0.4194,0.6562,0.6872,0.9026,1.3113,1.2211,4856.11,1621.73,545.546652,6632.04,9667.48,5214.1,9501.348044,766.217182,7413.42,43869.02137,694.53,17229,3955.25263,14794.40086,87.219013,74.624929,67.175645,70.787849,95.264,86.07,85.38,,77.35,77.56,,67.48,,1.4469,237.229,0.494811,100.84,386.1,1011.73,,696.5,119.958,121.049,302.254,766.55,184.49,28.24,60.2,397.52,1731.47,1208,568.96,218.13,2589.5,143.46,12.91
22-Aug-00,0.4135,0.6567,0.6841,0.8983,1.3085,1.2252,4841,1621.73,548.179934,6665.37,9746.53,5192.7,9363.163259,768.899347,7424.12,43809.71806,700.03,17581,3971.559138,14932.14594,87.240938,74.683513,67.238849,70.854316,95.377,86.22,85.55,,77.47,77.63,,65.89,,1.4108,226.218,0.481911,101.14,384.2,1007.1,,692.9,119.649,121.182,296.321,762.49,185.9,28.18,59.7,393.73,1712.78,1193,566.89,216.99,2533.9,146.62,12.81
23-Aug-00,0.4068,0.652,0.6907,0.901,1.3106,1.2394,4914.03,1625.82,548.079358,6644.16,9699.64,5150.1,9244.220095,768.07842,7489.21,44088.86606,697.28,17539,3983.713113,14725.28388,87.323155,74.84755,67.502201,71.164498,95.443,86.35,85.73,,77.66,77.72,,67.65,,1.493,230.472,0.488115,100.9,380.2,1001.66,,686.5,119.649,122.336,299.005,761.47,184.49,28.06,60.1,395.41,1716.18,1172,552.75,216.17,2528.3,141.83,12.65
24-Aug-00,0.4079,0.6517,0.6951,0.9028,1.3064,1.2412,4993.35,1630.44,554.507127,6645.17,9694.28,5122.4,9175.325197,768.726736,7455.33,43688.93656,702.67,17784,3992.309323,14732.4372,87.350561,74.894418,67.502201,71.253121,95.415,86.34,85.69,,77.8,77.64,,66.87,,1.493,226.969,0.489887,101.73,382.9,980.55,,695.8,119.58,121.892,301.124,764.52,184.49,28.11,60.4,397.52,1763.76,1186,571.72,214.69,2541.7,138.96,12.5
25-Aug-00,0.4088,0.6528,0.6955,0.9031,1.2969,1.2395,4983.27,1628.18,555.558611,6630.02,9841.67,5218,9257.442304,763.224297,7409.86,44004.07322,705.22,18105,3985.511923,14557.74269,87.350561,74.894418,67.502201,71.20881,95.377,86.24,85.54,,77.73,77.68,,67.65,,1.5247,231.724,0.493038,101.96,384.4,985.99,,700.1,118.105,120.072,300.559,768.58,184.92,28.02,60.7,397.1,1772.25,1171,570.68,218.63,2485,138.96,13.06
28-Aug-00,0.4068,0.6536,0.6942,0.9004,1.2962,1.2445,4985.79,1633.56,555.192878,6630.02,9865.79,5231.5,9331.735945,767.748227,7456.22,44084.57277,701.14,18468,3980.492658,14371.28381,87.301231,74.765532,67.270452,70.765693,95.349,86.18,85.42,,77.73,77.43,,69.48,,1.5698,235.473,0.503378,101.61,384.4,972.37,,705.7,117.555,119.894,302.818,778.73,184.92,28.17,62,404.69,1773.95,1178,552.41,219.12,2467.2,139.62,12.99
29-Aug-00,0.4058,0.6521,0.6857,0.8925,1.2838,1.2497,5004.68,1633.35,561.574931,6664.36,9788.07,5246.5,9272.447746,762.899546,7372.41,43862.98742,696.06,18276,3986.125083,14554.18306,87.246454,74.671796,67.122975,70.544135,95.368,86.11,85.14,,77.37,77.2,,69.13,,1.5539,232.973,0.506627,103.65,382.9,987.36,,707.8,117.315,119.272,291.237,798.02,186.62,28.88,63.8,417.33,1824.93,1169,550.34,220.1,2389.4,138.77,12.93
30-Aug-00,0.4093,0.6564,0.6858,0.893,1.2863,1.2456,5007.2,1617.53,562.626415,6679.5,9642.02,5244.9,9295.212798,756.055675,7334.97,43968.2762,697.74,18009,3971.524906,14429.22149,87.260148,74.706903,67.144056,70.632675,95.396,86.15,85.25,,77.43,77.61,,70.37,,1.5713,239.723,0.51805,104.58,383.9,968.63,,704.3,117.555,119.095,295.756,787.87,183.22,28.85,63.5,415.22,1794.34,1190,548.96,218.3,2439.4,139.52,12.96
31-Aug-00,0.4112,0.6587,0.6821,0.8879,1.2785,1.241,5154.5,1636.04,566.210605,6751.21,9727.77,5257.5,9306.080719,760.533948,7336.75,44436.27182,698.6,18185,3899.684617,14427.42281,87.42448,74.95265,67.51298,71.163914,95.452,86.22,85.26,,77.45,78.08,,69.91,,1.5611,238.973,0.524942,104.29,389.3,975.1,,712.1,117.384,118.873,298.864,797.01,184.49,29.13,65.8,425.76,1824.93,1186,549.99,213.87,2475,138.1,12.7
01-Sep-00,0.4106,0.6576,0.6897,0.8997,1.2875,1.2515,5184.72,1639.48,571.376593,6866.34,9875.83,5420.5,9547.762343,766.58674,7359.93,44598.61703,709.08,17971,3938.796817,14623.04464,87.569639,75.174992,67.765956,71.274589,95.65,86.7,86,,77.97,78.24,,70.5,,1.5437,241.722,0.531934,104.58,387.6,987.36,,712.8,117.452,118.917,299.57,788.89,184.49,29.22,65.2,424.92,1819.83,1207,555.85,214.86,2422.2,139.71,13.05
04-Sep-00,0.4106,0.6576,0.6897,0.8997,1.2875,1.2515,5184.72,1639.48,571.376593,6877.45,10000.45,5495.4,9610.508166,773.430427,7323.38,44810.43106,709.08,17971,3956.254723,14950.56181,87.569639,75.174992,67.765956,71.274589,95.622,86.63,85.84,,77.93,78.24,,70.5,,1.5437,241.722,0.531934,104.58,387.6,987.36,,712.8,117.452,118.917,299.57,788.89,184.49,29.22,65.2,424.92,1819.83,1207,555.85,214.86,2422.2,139.71,13.05
05-Sep-00,0.4053,0.6569,0.6802,0.8887,1.2814,1.2506,5033.64,1627.11,568.478154,6826.95,9923.4,5447.9,9558.456275,769.334419,7281.47,44576.32023,700.64,17474,3955.26566,14836.37865,87.575117,75.163289,67.776496,71.296724,95.575,86.55,85.78,,77.74,78.41,,71.45,,1.5508,247.222,0.537448,106.33,386.1,977.82,,711.4,116.697,118.473,305.643,804.11,187.47,29.49,66.5,432.72,1835.12,1226,541.37,217.97,2455.3,138.96,12.62
06-Sep-00,0.4026,0.654,0.6681,0.8705,1.2685,1.2499,4858.63,1606.99,565.049401,6796.65,9818.89,5391.6,9599.039646,765.824563,7259.18,44596.68799,688.73,17480,3923.436335,14841.11004,87.52034,75.081374,67.586764,70.920429,95.377,86.15,85.3,,77.5,78.2,,73.71,,1.5745,253.471,0.55468,105.75,383.5,999.61,,709.2,116.697,117.763,306.491,785.84,185.77,28.58,64.4,417.54,1792.64,1226,553.44,217.31,2427.4,136.21,12.52
07-Sep-00,0.3979,0.656,0.6699,0.8736,1.2674,1.2592,4967.56,1619.91,572.839528,6766.36,9888.56,5430,9634.221213,765.511899,7272.56,44842.08963,683.84,17555,3905.208044,14691.32569,87.479257,74.987756,67.470817,70.765485,95.471,86.35,85.51,,77.9,77.99,,74.74,,1.6299,249.971,0.557142,106.39,383.2,1035.02,,702.9,118.31,119.939,303.383,783.81,186.62,28.18,63.8,413.54,1807.94,1196,571.03,216.17,2404.6,135.07,12.94
08-Sep-00,0.3966,0.6561,0.6674,0.8695,1.2519,1.246,4793.02,1610.16,562.717848,6643.15,9736.48,5312.3,9478.792277,756.044927,7204.8,44299.90724,666.55,17576,3920.411912,14555.75755,87.528556,75.081374,67.576224,70.964699,95.415,86.2,85.25,,77.37,78.16,,71.03,,1.5753,244.222,0.527207,107.15,382.1,1035.02,,701.5,118.139,119.494,305.643,793.96,190.02,29.11,65.4,426.18,1806.24,1219,568.27,217.64,2442.9,134.03,12.88
11-Sep-00,0.3996,0.6548,0.6698,0.8583,1.2412,1.2469,4681.61,1603.28,563.495032,6637.09,9680.88,5297.2,9584.414547,757.089412,7227.98,44471.03228,657.39,17138,3892.038635,14326.7567,87.492951,74.964352,67.418114,70.65481,95.481,86.28,85.27,,77.48,77.99,,74.13,,1.6575,250.721,0.541682,107.32,381.9,1026.85,,696.5,118.173,119.539,301.265,794.98,191.29,29.15,65.5,426.61,1802.84,1198,572.41,217.64,2461.5,135.35,12.54
12-Sep-00,0.3977,0.654,0.6721,0.8625,1.2394,1.2362,4611.06,1594.27,561.830944,6615.38,9574.35,5322.6,9652.003839,751.075528,7178.05,44289.01206,641.59,17202,3922.819542,14004.59635,87.479257,74.976054,67.428654,70.61054,95.519,86.36,85.29,,76.96,77.8,,72.34,,1.6575,250.471,0.522481,108.9,381.7,1045.78,,700.8,117.933,119.006,306.208,786.85,189.59,29.04,65.7,426.61,1772.25,1220,579.3,213.22,2478.1,136.78,12.64
13-Sep-00,0.3955,0.6533,0.672,0.8612,1.2415,1.2328,4713.8,1597.34,563.751046,6532.06,9398.16,5208.8,9564.861265,745.427873,7166.46,43799.07235,657.39,17362,3933.758355,14001.0952,87.575117,75.11648,67.639468,70.765485,95.604,86.5,85.45,,77.1,77.97,,71.39,,1.5974,253.221,0.51864,109.02,381.5,1007.78,,698.7,117.521,118.917,305.926,776.7,188.74,28.83,64.8,421.13,1748.47,1251,586.2,209.78,2536.1,136.3,12.7
14-Sep-00,0.3917,0.6514,0.6699,0.8644,1.2391,1.228,4695.23,1592.68,569.209621,6590.13,9441.03,5266.3,9766.435118,745.208501,7142.39,44010.63982,679.52,17384,3945.163405,13800.28885,87.547728,75.093076,67.449736,70.234245,95.622,86.54,85.35,,77.21,77.88,,71.96,,1.5935,259.47,0.523072,108.96,380.8,985.99,,698.7,118.345,120.294,307.338,769.59,186.19,28.27,64.4,414.38,1726.38,1216,564.82,211.41,2551.6,135.45,12.53
15-Sep-00,0.3889,0.653,0.6654,0.8554,1.2329,1.2312,4604.87,1571.8,556.226075,6510.4,9401.98,5229.4,9773.801222,744.031991,7136.19,43507.52839,678.51,17197,3926.719595,13674.03248,87.6162,75.151587,67.291626,69.614466,95.698,86.6,85.25,,77.19,77.72,,75.82,,1.6338,259.97,0.535774,108.37,380.3,987.36,,695.8,118.551,120.471,308.751,762.49,183.22,28.2,63.4,407.22,1712.78,1217,559.65,211.25,2586.8,134.69,11.83
18-Sep-00,0.386,0.651,0.6656,0.8536,1.2384,1.2345,4525.64,1554.74,544.275727,6432.67,9220.61,5182.2,9536.884084,735.057338,7085.73,43002.43002,660.91,17005,3862.765116,13090.50687,87.684671,75.186694,67.217841,69.348847,95.679,86.54,84.99,,77.19,77.59,,78.01,,1.648,264.97,0.539122,108.2,379.3,975.1,,696.5,118.722,120.782,307.338,768.58,184.49,27.72,64.8,411.85,1743.37,1205,568.27,207.15,2544.3,134.22,11.71
19-Sep-00,0.3868,0.652,0.6682,0.8512,1.2424,1.2344,4712.56,1566.19,553.309349,6450.11,9278.86,5160.4,9429.994005,733.235054,7034.38,42917.56907,671.97,17368,3814.994463,13185.69807,87.638111,75.151587,67.281085,69.481657,95.745,86.62,85.25,,77.36,77.7,,76.81,,1.6125,268.219,0.536365,108.43,380.2,983.27,,698,118.757,120.782,308.751,759.44,181.94,27.88,63.8,407.85,1694.09,1199,566.2,206.99,2492.6,135.26,11.78
